No,PO,district,Win name,ycoord,xcoord,on_footpath,num_driver
2953,สขพ. 4,มีนบุรี,บำรุงสุข,13.824324,100.7183797,0,10
2954,สขพ. 4,มีนบุรี,อัญชลี,13.8255146,100.7176194,0,19
2955,สขพ. 4,มีนบุรี,รุ่งกิจแกรนด์วิสต้า,13.8202713,100.7205848,0,10
2956,สขพ. 4,มีนบุรี,รุ่งนภา,13.8237135,100.7179129,0,8
2957,สขพ. 4,มีนบุรี,กระจ่างจิตร,13.828093,100.7210281,0,10
2958,สขพ. 4,มีนบุรี,"หมู่บ้านรื่นฤดี 2 , 3",13.8347997,100.7196867,0,6
2959,สขพ. 4,มีนบุรี,พรหมพัฒนา,13.8304406,100.7188212,0,7
2960,สขพ. 4,มีนบุรี,ใจบุญ,13.8186645,100.7181367,0,1
2961,สขพ. 4,มีนบุรี,บิ๊กซี ร่มเกล้า,13.810318,100.7347929,0,19
2962,สขพ. 4,มีนบุรี,มหาวิทยาลัยเกษมบันฑิต,13.8020469,100.7382881,0,18
2963,สขพ. 4,มีนบุรี,พาราไดซ์สุวรรณภูมิแมนชั่น,13.7981711,100.7434068,0,2
2964,สขพ. 4,มีนบุรี,วัดแสนสุข,13.8037048,100.7421148,0,5
2965,สขพ. 4,มีนบุรี,ประภาวรรณแลนด์,13.8354527,100.7916554,0,1
2966,สขพ. 4,มีนบุรี,ดำรงวินิจฉัย,13.8371461,100.7865922,0,3
2967,สขพ. 4,มีนบุรี,ชุมชนแสงวิมาน,13.8238725,100.7534941,0,1
2968,สขพ. 4,มีนบุรี,ชนาแมนชั่น,13.8113091,100.7237947,0,14
2969,สขพ. 4,มีนบุรี,วัดปากบึง,13.7773489,100.7430709,0,14
2970,สขพ. 4,มีนบุรี,สามแยกเจริญพัฒนา,13.8368191,100.7121303,0,10
2971,สขพ. 4,มีนบุรี,ซุปเปอร์แจ๊ก,13.7872605,100.7423804,0,1
2972,สขพ. 4,มีนบุรี,หมู่บ้านกฤษณา,13.7812431,100.7418631,0,1
2973,สขพ. 4,มีนบุรี,สามัคคีพัฒนา,13.8262349,100.7698748,0,7
2974,สขพ. 4,มีนบุรี,หน้าสุเหร่าบ้านเกาะ,13.8283914,100.7777251,0,11
2975,สขพ. 4,มีนบุรี,มีนบุรีการ์เด้นโฮม,13.8360729,100.784306,0,9
2976,สขพ. 4,มีนบุรี,ฉัตรหลวง,13.8338854,100.7891589,0,4
2977,สขพ. 4,มีนบุรี,อั๊ตตั๊กวา,13.7919509,100.7357978,0,5
2978,สขพ. 4,มีนบุรี,ออมทรัพย์,13.7942187,100.7497227,0,16
2979,สขพ. 4,มีนบุรี,อัลฮูดา,13.8056967,100.7589026,0,6
2980,สขพ. 4,มีนบุรี,พนาสนธิ์ 3,13.7783715,100.7493105,0,8
2981,สขพ. 4,มีนบุรี,ปากทางเคหะร่มเกล้า,13.77402,100.745798,0,7
2982,สขพ. 4,มีนบุรี,บึงขวาง ซอย 3,13.784469,100.7612649,0,21
2983,สขพ. 4,มีนบุรี,มัสยิดนูรุ้ลญันนะฮ์,13.8052,100.759727,0,1
2984,สขพ. 4,มีนบุรี,ร่วมสุข 2,13.8192502,100.7259328,0,18
2985,สขพ. 4,มีนบุรี,นิรันดร์สิริ,13.8295035,100.725705,0,4
2986,สขพ. 4,มีนบุรี,รามอินทรา 88,13.8108301,100.715296,0,2
2987,สขพ. 4,มีนบุรี,บางชันพัฒนา,13.8056605,100.7038313,0,2
2988,สขพ. 4,มีนบุรี,เดอะคอนเน็คอาร์เค,13.809546,100.8224599,0,3
2989,สขพ. 4,มีนบุรี,โชติวิชัย 193,13.8035653,100.7200302,0,1
2990,สขพ. 4,มีนบุรี,หมู่บ้านบัวขาว วินใน,13.7907419,100.7230508,0,17
2991,สขพ. 4,มีนบุรี,วัดบำเพ็ญเหนือ,13.8022326,100.7096973,0,1
2992,สขพ. 4,มีนบุรี,สง่างาม,13.8117559,100.7060738,0,29
2993,สขพ. 4,มีนบุรี,มิตรภาพแมนชั่น,13.8118849,100.7057797,0,5
2994,สขพ. 4,มีนบุรี,โรงเรียนปริยากร,13.8183278,100.7215814,0,7
2995,สขพ. 4,มีนบุรี,บริษัทศานติบรรจุภัณฑ์,13.7943542,100.7460085,0,5
2996,สขพ. 4,มีนบุรี,พฤกษาวิลล์,13.8214502,100.7472628,0,3
2997,สขพ. 4,หนองจอก,โลตัส,13.8515268,100.8597606,0,34
2998,สขพ. 4,หนองจอก,เอื้ออาทรมิตรไมตรี,13.85946,100.856949,0,5
2999,สขพ. 4,หนองจอก,เลียบวารี 49,13.8462703,100.8257042,0,1
3000,สขพ. 4,หนองจอก,ม.นัฐวรรณ,13.851799,100.875939,0,1
3001,สขพ. 4,หนองจอก,ตลาดใหม่หนองจอก,13.85526,100.863661,0,2
3002,สขพ. 4,หนองจอก,น.พ.,13.861207,100.853968,0,4
3003,สขพ. 4,หนองจอก,ร.พ.เวชการุณย์รัศมิ์,13.8566997,100.859003,0,17
3004,สขพ. 4,หนองจอก,TOP(ตลาดไททองสุข),13.8557039,100.8645255,0,33
3005,สขพ. 4,หนองจอก,ร้านแก๊สตลาดหนองจอก,13.8566548,100.8728482,0,26
3006,สขพ. 4,หนองจอก,บ้านช้าง,13.8049878,100.8606405,0,9
3007,สขพ. 4,หนองจอก,ต้นสน (ซ.สังฆฯ 24),13.770173,100.8365718,0,2
3008,สขพ. 4,หนองจอก,ตลาดหนองจอก (ร้านขายยาเวชไพศาล),13.8392136,100.8549829,0,6
3009,สขพ. 4,หนองจอก,นันทวันเซ็น 1,13.8487987,100.8834775,0,16
3010,สขพ. 4,หนองจอก,ม.นันทวัน 5 (ซ.เลียบวารี 11 ),13.85529,100.847174,0,21
3011,สขพ. 4,หนองจอก,อยู่วิทยาเหนือ,13.8290507,100.8702611,0,7
3012,สขพ. 4,หนองจอก,NJแยกไฟแดงหนองจอก,13.8563339,100.8630398,0,18
3013,สขพ. 4,หนองจอก,ม.ธัญยพฤกษ์,13.8567911,100.872593,0,9
3014,สขพ. 4,หนองจอก,ซ.เชื่อมสัมพันธ์ 17 (ม.ภัทรวรรณ),13.8404688,100.8559207,0,11
3015,สขพ. 4,หนองจอก,ซ.เชื่อมสัมพันธ์ 17 (ม.ภัทรวรรณ),13.8404688,100.8559207,0,2
3016,สขพ. 4,หนองจอก,ถ้ำขันทอง (เชื่อมสัมพันธ์ 15),13.8422452,100.8565426,0,1
3017,สขพ. 4,หนองจอก,ทรัพย์ไพศาล – นาตับ(ซ.เลียบวารี 59),13.85236,100.819619,0,5
3018,สขพ. 4,หนองจอก,สุกาทอง(ซ.เลียบวารี 85),13.848997,100.802711,0,2
3019,สขพ. 4,หนองจอก,BIG - C,13.85515,100.855025,0,18
3020,สขพ. 4,หนองจอก,ม.พิบูลย์ทรัพย์ 1 (ซ.เลียบวารี 27),13.8547,100.839248,0,4
3021,สขพ. 4,หนองจอก,ม.สินอนันต์(ซ.เลียบวารี 55),13.85295,100.821949,0,4
3022,สขพ. 4,หนองจอก,ม.อมรทรัพย์ (ซ.เลียบวารี 25),13.85489,100.840179,0,6
3023,สขพ. 4,หนองจอก,ชุมชนทรัพย์เจริญ,13.85444,100.837383,0,7
3024,สขพ. 4,หนองจอก,เจริญดำริ(ซ.เชื่อมสันพันธ์ 13),13.8426688,100.8582031,0,7
3025,สขพ. 4,หนองจอก,NJหอนาฬิกา,13.8563413,100.8630367,0,8
3026,สขพ. 4,หนองจอก,สุเหร่าใหม่,13.8518782,100.8856387,0,3
3027,สขพ. 4,หนองจอก,หน้าเซเว่นตลาดหนองจอก,13.8454332,100.8579512,0,26
3028,สขพ. 4,หนองจอก,หน้าธนาคารกรุงเทพ,13.855851,100.8640189,0,10
3029,สขพ. 4,หนองจอก,ดี ดี เฮ้าส์ ,13.845039,100.86922,0,7
3030,สขพ. 4,หนองจอก,วัฒนา-ร่มไทร,13.8512686,100.8787534,0,8
3031,สขพ. 4,หนองจอก,ม.นันทวันเซ็น 2,13.850737,100.881462,0,5
3032,สขพ. 4,หนองจอก,ม.นันทวัน 10 (ซ.เลียบวารี 37),13.85376,100.834328,0,4
3033,สขพ. 4,หนองจอก,ลำนกแขวก,13.808057,100.8070695,0,2
3034,สขพ. 4,หนองจอก,เดอะคอนเน็คอาร์เค,13.809546,100.8224599,0,2
3035,สขพ. 4,หนองจอก,ลำไทร,13.830221,100.8428045,0,11
3036,สขพ. 4,หนองจอก,ลำต้นกล้วย,13.8207425,100.8484201,0,19
3037,สขพ. 4,หนองจอก,หน้า ส.น.ลำผักชี,13.809441,100.8459433,0,1
3038,สขพ. 4,หนองจอก,อยู่วิทยาเหนือ,13.8290507,100.8702611,0,6
3039,สขพ. 4,หนองจอก,ม.พิบูลย์ทรัพย์ 17 (ซ.เชื่อมสัมพันธ์23),13.8217163,100.8490206,0,5
3040,สขพ. 4,หนองจอก,โรยัลปาร์ควิว,13.809254,100.8117589,0,8
3041,สขพ. 4,หนองจอก,NJแยกไฟแดงหนองจอก,13.8563339,100.8630398,0,3
3042,สขพ. 4,หนองจอก,ม.วัฒนา 2,13.7800827,100.8353316,0,5
3043,สขพ. 4,หนองจอก,สังฆประชา,13.787659,100.826007,0,23
3044,สขพ. 4,หนองจอก,แยกมหานครใต้,13.806884,100.836882,0,5
3045,สขพ. 4,หนองจอก,ปากซอยร่วมพัฒนา,13.9293152,100.8673616,0,5
3046,สขพ. 4,หนองจอก,ม.พิบูลย์ทรัพย์ 15 (ศิริวัง),13.840917,100.8399839,0,6
3047,สขพ. 4,หนองจอก,ม.ปัญญาปาร์ค,13.8005346,100.8126984,0,11
3048,สขพ. 4,หนองจอก,ลำต้นไทร,13.8260752,100.8065097,0,12
3049,สขพ. 4,หนองจอก,เชื่อมสัมพันธ์ 14,13.8247718,100.8446925,0,2
3050,สขพ. 4,หนองจอก,สุวินทวงศ์ 54 (CPF),13.8036918,100.8308469,0,3
3051,สขพ. 4,หนองจอก,อยู่วิทยา 12,13.8346315,100.8633918,0,15
3052,สขพ. 4,หนองจอก,หวังภักดี (เชื่อมสัมพันธ์ 19),13.8192013,100.8516468,0,3
3053,สขพ. 4,หนองจอก,ตลาดสดสี่แยกหนองจอก(ป๋าเหนาะ),13.8083297,100.832799,0,2
3054,สขพ. 4,หนองจอก,แยกมหานครเหนือ,13.807162,100.835795,0,5
3055,สขพ. 4,หนองจอก,เคหะฉลองกรุงโซน 1,13.773134,100.7322799,0,4
3056,สขพ. 4,หนองจอก,ลำอีรั้ว,13.8216074,100.8323109,0,21
3057,สขพ. 4,หนองจอก,ซอยวัดลำพระองค์,13.7687885,100.8342995,0,3
3058,สขพ. 4,หนองจอก,อยู่วิทยา 18 (ม.อมรทรัพย์),13.821972,100.870798,0,8
3059,สขพ. 4,หนองจอก,หน้าวัดลำผักชี,13.7837183,100.8279721,0,1
3060,สขพ. 4,หนองจอก,หน้าตลาดลำผักชี,13.806148,100.846635,0,18
3061,สขพ. 4,หนองจอก,เคหะฉลองกรุงโซน 2,13.7755819,100.8414553,0,22
3062,สขพ. 4,หนองจอก,วัดอู่ตะเภา,13.7911501,100.8162357,0,2
3063,สขพ. 4,หนองจอก,สิงหานนท์,13.775873,100.833585,0,1
3064,สขพ. 4,หนองจอก,ขนส่งพื้นที่ 4,13.7913354,100.8780163,0,13
3065,สขพ. 4,หนองจอก,วัดกระทุ่มราย,13.8102608,100.93245,0,1
3066,สขพ. 4,หนองจอก,สนามกอล์ฟเพรสซิเด้นท์,13.7855926,100.8912252,0,2
3067,สขพ. 4,หนองจอก,สังฆสันติสุข 79,13.835238,100.907619,0,7
3068,สขพ. 4,หนองจอก,สุวินทวงศ์ 51,13.817835,100.8972905,0,1
3069,สขพ. 4,หนองจอก,ม.วัฒนาธานี,13.893205,100.8634369,0,1
3070,สขพ. 4,หนองจอก,คลองจักร,13.909768,100.8760462,0,2
3071,สขพ. 4,หนองจอก,เคหะหนองจอก,13.8664349,100.8169298,0,38
3072,สขพ. 4,หนองจอก,ม.กิตติชัย 3,13.8555752,100.8106933,0,8
3073,สขพ. 4,หนองจอก,สามแยกคลองเก้า                                                                                                                                                                                                                                                                                                                                                                                                         ,13.9175867,100.7938173,0,13
3074,สขพ. 4,หนองจอก,สามแยกลำหิน,13.854571,100.807864,0,23
3075,สขพ. 4,หนองจอก,ลัดตาเตี้ย,13.8745369,100.7910277,0,1
3076,สขพ. 4,หนองจอก,ม.กิตติชัย 7,13.852605,100.802318,0,9
3077,สขพ. 4,คันนายาว,หมู่บ้านชวนชื่น คู้บอน 6,13.842688,100.6640976,0,6
