id,name,lat,long,police,road,district,description
187,แยกบางขุนนนท์ (สถานีรถไฟฟ้าบางขุขขนนท์) (ป้ายหาย*),13.76319994,100.4733764,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
188,ตรงข้ามแม็คโคร จรัญสนิทวงศ์,13.76109431,100.4715733,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
189,ฟู้ดแลนด์ซูเปอร์มาร์เก็ต (วัดเพลง),13.757568,100.469322,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
190,ตรงข้ามศูนย์การค้านครหลวง (ป้ายหาย),13.752348,100.469746,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
191,วัดอัมพวา (ซอยจรัญสนิทวงศ์ 22),13.748876,100.470088,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
192,การไฟฟ้านครหลวงเขตธนบุรี(คลองมอญ),13.74671442,100.4702288,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
193,ซอยบุบผาสวรรค์,13.74924174,100.4698028,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
194,ศูนย์การค้านครหลวง (ป้ายหาย),13.753226,100.469466,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
195,ตลาดบางขุนศรี (ซอยจรัญสนิทวงศ์35),13.75901173,100.4695245,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
196,บางขุนนนท์ (ไอดีโอ โมบิ),13.76232666,100.4723546,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,-
197,วิทยาลัยเทคโนโลยีจรัญสนิทวงศ์,13.76723283,100.4765395,บางยี่ขัน,จรัญสนิทวงศ์,บางกอกน้อย,
198,ซอยจรัญสนิทวงศ์ 43,13.769151,100.478133,บางยี่ขัน,จรัญสนิทวงศ์,บางกอกน้อย,
199,วัดปฐมบุตร (ซอยจรัญสนิทวงศ์ 45) (ป้ายหาย*),13.77033,100.479132,บางยี่ขัน,จรัญสนิทวงศ์,บางกอกน้อย,ป้ายไม่ตรงตามมติครั้งที่ 12/2551
200,แยกท่าพระ (ซอยเพชรเกษม 11) (ป้ายหาย),13.727638,100.475188,ท่าพระ,รัชดาภิเษก เขตธนบุรี,บางกอกใหญ่,
201,แยกท่าพระ (ซอยรัชาดาภิเษก 23),13.727496,100.474926,ท่าพระ,รัชดาภิเษก เขตธนบุรี,บางกอกใหญ่,
202,วัดโพธิ์เรียง (ซอยจรัญสนิทวงศ์ 18),13.744273,100.470461,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
203,ตลาดนางลอย (ซอยจรัญสนิทวงศ์12),13.740114,100.470895,บางกอกใหญ่,จรัญสนิทวงศ์,บางกอกใหญ่,ปัจจุบันอยู่ตรงสถานีรถไฟฟ้า
204,วิทยาลัยเทคโนโลยีสยาม (สยามเทค),13.737393,100.471047,บางกอกใหญ่,จรัญสนิทวงศ์,บางกอกใหญ่,ศาลาอยู่ห่างจากป้าย
205,วัดท่าพระ,13.733868,100.47206,ท่าพระ,จรัญสนิทวงศ์,บางกอกใหญ่,
206,ตรงข้ามซอยจรัญสนิทวงศ์ 1 (วัดท่าพระ),13.732125,100.472881,ท่าพระ,จรัญสนิทวงศ์,บางกอกใหญ่,
207,สถานีตำรวจบางกอกใหญ่ (ซอยคริสตจักร),13.731153,100.473111,ท่าพระ,จรัญสนิทวงศ์,บางกอกใหญ่,
208,โรงเรียนเสสะเวชวิทยา,13.737112,100.470877,บางกอกใหญ่,จรัญสนิทวงศ์,บางกอกใหญ่,
209,วิทยาลัยพาณิชยการธนบุรี (ซอยจรัญสนิทวงศ์ 11),13.73986147,100.4706537,บางกอกใหญ่,จรัญสนิทวงศ์,บางกอกใหญ่,
210,วัดบางเสาธง,13.744684,100.470229,บางขุนนนท์,จรัญสนิทวงศ์,บางกอกใหญ่,
211,ตรงข้ามการไฟฟ้านครหลวงเขตธนบุรี (คลองมอญ) (ซอยจรัญสนิทวงศ์ 23),13.745721,100.470134,บางกอกน้อย,จรัญสนิทวงศ์,บางกอกน้อย,
212,ซอยจรัญสนิทวงศ์ 96/2,13.807136,100.511856,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
213,โรงเรียนพระรามหกเทคโนโลยี,13.803635,100.512098,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
214,โรงพยาบาลยันฮี,13.800563,100.511109,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
215,โรงพิมพ์สามเจริญ (ซอยจรัญสนิทวงศ์ 86/2),13.79801619,100.5092077,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
216,ซอยจรัญสนิทวงศ์ 82,13.795164,100.507052,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
217,ซอยจรัญสนิทวงศ์ 74/1,13.79290542,100.5054066,บางพลัด,จรัญสนิทวงศ์,บางพลัด,57/2536
218,โลตัส จรัญสนิทวงศ์,13.788678,100.501319,บางพลัด,จรัญสนิทวงศ์,บางพลัด,ยังไม่มีการติดตั้งป้ายตามมติครั้งที่ 2/2556
219,โรงเรียนไทยอาชีวะศึกษา (ป้ายหาย),13.786054,100.496654,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
220,ซอยจรัญสนิทวงศ์ 73 (ป้ายหาย),13.787153,100.498381,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
221,โรงเรียนบูรณวิทย์,13.78855418,100.5006296,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
222,วัดบางพลัด (ซอยจรัญสนิทวงศ์77/3) (ป้ายหาย),13.790466,100.5032603,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
223,สถานีรถไฟฟ้าบางพลัด ทางออก 1 (ป้ายหาย),13.792281,100.504616,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
224,บางพระครู (ซอยจรัญสนิทวงศ์ 85),13.79449535,100.5063374,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
225,ซอยจรัญสนิทวงศ์ 89/1,13.79685929,100.5080784,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
226,ตรงข้ามโรงพยาบาลยันฮี,13.800649,100.510852,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
227,ตรงข้ามวิทยาลัยเทคโนโลยีพระรามหก,13.803989,100.511961,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
228,ตรงข้ามซอยจรัญสนิทวงศ์ 96/2,13.807028,100.511627,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
